id,state,total_pop,groundwater_per_day,gal_per_capita,county
55023,WI,16391,500000,30.5,Crawford County
55025,WI,523643,26740000,51.07,Dane County
55027,WI,88502,3830000,43.28,Dodge County
55029,WI,27554,600000,21.78,Door County
55031,WI,43601,1130000,25.92,Douglas County
55033,WI,44497,1040000,23.37,Dunn County
55035,WI,102105,4890000,47.89,Eau Claire County
55037,WI,4463,40000,8.96,Florence County
55039,WI,101973,5760000,56.49,Fond du Lac County
55041,WI,9057,240000,26.5,Forest County
55043,WI,52250,1590000,30.43,Grant County
55045,WI,37186,1070000,28.77,Green County
55047,WI,18855,510000,27.05,Green Lake County
55049,WI,23813,770000,32.34,Iowa County
55051,WI,5794,250000,43.15,Iron County
55053,WI,20554,500000,24.33,Jackson County
55055,WI,84559,2950000,34.89,Jefferson County
55057,WI,26224,480000,18.3,Juneau County
55059,WI,168437,8820000,52.36,Kenosha County
55061,WI,20366,410000,20.13,Kewaunee County
55063,WI,118212,5770000,48.81,La Crosse County
55065,WI,16829,420000,24.96,Lafayette County
55067,WI,19223,460000,23.93,Langlade County
55069,WI,27980,740000,26.45,Lincoln County
55071,WI,79806,3880000,48.62,Manitowoc County
55073,WI,135868,2550000,18.77,Marathon County
55075,WI,40884,1020000,24.95,Marinette County
55077,WI,15075,100000,6.63,Marquette County
55078,WI,4573,270000,59.04,Menominee County
55079,WI,957735,52260000,54.57,Milwaukee County
55081,WI,45549,1830000,40.18,Monroe County
55083,WI,37435,460000,12.29,Oconto County
55085,WI,35567,520000,14.62,Oneida County
55087,WI,183245,8620000,47.04,Outagamie County
55089,WI,87850,3540000,40.3,Ozaukee County
55091,WI,7290,180000,24.69,Pepin County
55093,WI,40889,1040000,25.43,Pierce County
55095,WI,43441,830000,19.11,Polk County
55097,WI,70408,2410000,34.23,Portage County
55099,WI,13645,250000,18.32,Price County
55101,WI,195080,10370000,53.16,Racine County
55103,WI,17495,370000,21.15,Richland County
55105,WI,161447,8400000,52.03,Rock County
55107,WI,14124,230000,16.28,Rusk County
55109,WI,87512,2750000,31.42,St. Croix County
55111,WI,63641,2270000,35.67,Sauk County
55113,WI,16375,370000,22.59,Sawyer County
55115,WI,41303,990000,23.97,Shawano County
55117,WI,115569,4750000,41.1,Sheboygan County
55119,WI,20455,270000,13.2,Taylor County
55121,WI,29550,760000,25.72,Trempealeau County
55123,WI,30506,580000,19.01,Vernon County
55125,WI,21386,280000,13.09,Vilas County
55127,WI,102804,3980000,38.71,Walworth County
55129,WI,15552,340000,21.86,Washburn County
55131,WI,133674,4650000,34.79,Washington County
55133,WI,396488,16990000,42.85,Waukesha County
55135,WI,51945,1680000,32.34,Waupaca County
55137,WI,24033,300000,12.48,Waushara County
55139,WI,169546,7310000,43.12,Winnebago County
55141,WI,73435,2250000,30.64,Wood County
56001,WY,37955,4890000,128.83,Albany County
56003,WY,12022,1210000,100.65,Big Horn County
56005,WY,49220,8920000,181.23,Campbell County
56007,WY,15559,2340000,150.4,Carbon County
56009,WY,14235,1960000,137.68,Converse County
56011,WY,7444,610000,81.95,Crook County
56013,WY,40315,3150000,78.13,Fremont County
56015,WY,13383,1790000,133.75,Goshen County
56017,WY,4741,620000,130.77,Hot Springs County
56019,WY,8585,1540000,179.38,Johnson County
56021,WY,97121,10500000,108.11,Laramie County
56023,WY,18722,3260000,174.13,Lincoln County
56025,WY,82178,11650000,141.77,Natrona County
56027,WY,2542,750000,295.04,Niobrara County
56029,WY,29228,2730000,93.4,Park County
56031,WY,8812,1380000,156.6,Platte County
56033,WY,30009,4070000,135.63,Sheridan County
56035,WY,9899,1990000,201.03,Sublette County
56037,WY,44626,8540000,191.37,Sweetwater County
56039,WY,23125,5930000,256.43,Teton County
56041,WY,20822,2930000,140.72,Uinta County
56043,WY,8328,820000,98.46,Washakie County
56045,WY,7234,760000,105.06,Weston County
72001,PR,18579,1800000,96.88,Adjuntas Municipio
72003,PR,39530,5430000,137.36,Aguada Municipio
72005,PR,55803,7510000,134.58,Aguadilla Municipio
72007,PR,26915,2400000,89.17,Aguas Buenas Municipio
72009,PR,24040,1920000,79.87,Aibonito Municipio
72011,PR,27989,2700000,96.47,Anasco Municipio
72013,PR,89648,12640000,141.0,Arecibo Municipio
72015,PR,18546,1820000,98.13,Arroyo Municipio
72017,PR,24650,3080000,124.95,Barceloneta Municipio
72019,PR,29323,2260000,77.07,Barranquitas Municipio
72021,PR,189159,14900000,78.77,Bayamon Municipio
72023,PR,49762,4950000,99.47,Cabo Rojo Municipio
72025,PR,134481,13900000,103.36,Caguas Municipio
72027,PR,32995,3110000,94.26,Camuy Municipio
72029,PR,46972,3720000,79.2,Canovanas Municipio
72031,PR,161884,13250000,81.85,Carolina Municipio
72033,PR,25641,2040000,79.56,Catano Municipio
72035,PR,45490,3780000,83.1,Cayey Municipio
72037,PR,12218,1490000,121.95,Ceiba Municipio
72039,PR,17349,2160000,124.5,Ciales Municipio
72041,PR,41225,2450000,59.43,Cidra Municipio
72043,PR,39861,3330000,83.54,Coamo Municipio
72045,PR,19983,2069999,103.59,Comerio Municipio
72047,PR,35037,3190000,91.05,Corozal Municipio
72049,PR,1806,140000,77.52,Culebra Municipio
72051,PR,37878,5650000,149.16,Dorado Municipio
72053,PR,33102,4600000,138.96,Fajardo Municipio
72054,PR,12187,1660000,136.2,Florida Municipio
72055,PR,17386,2360000,135.74,Guanica Municipio
72057,PR,42721,3610000,84.5,Guayama Municipio
72059,PR,19604,2370000,120.89,Guayanilla Municipio
72061,PR,90878,7240000,79.67,Guaynabo Municipio
72063,PR,47265,3750000,79.34,Gurabo Municipio
72065,PR,41047,5230000,127.41,Hatillo Municipio
72067,PR,16477,1620000,98.31,Hormigueros Municipio
72069,PR,54827,4179999,76.24,Humacao Municipio
72071,PR,43398,3590000,82.72,Isabela Municipio
72073,PR,15328,1800000,117.43,Jayuya Municipio
72075,PR,48060,5790000,120.47,Juana Diaz Municipio
72077,PR,39754,2400000,60.37,Juncos Municipio
72079,PR,23935,2040000,85.23,Lajas Municipio
72081,PR,27372,3100000,113.25,Lares Municipio
72083,PR,8881,1110000,124.99,Las Marias Municipio
72085,PR,38290,2590000,67.64,Las Piedras Municipio
72087,PR,27250,2270000,83.3,Loiza Municipio
72089,PR,19004,2920000,153.65,Luquillo Municipio
72091,PR,40700,4750000,116.71,Manati Municipio
72093,PR,5903,550000,93.17,Maricao Municipio
72095,PR,11315,1110000,98.1,Maunabo Municipio
72097,PR,79510,8350000,105.02,Mayaquez Municipio
72099,PR,37746,4590000,121.6,Moca Municipio
72101,PR,31866,3730000,117.05,Morovis Municipio
72103,PR,26631,2500000,93.87,Naguabo Municipio
72105,PR,29180,2680000,91.84,Naranjito Municipio
72107,PR,21956,2550000,116.14,Orocovis Municipio
72109,PR,17819,2300000,129.08,Patillas Municipio
72111,PR,21730,2080000,95.72,Penuelas Municipio
72113,PR,149028,16480000,110.58,Ponce Municipio
72115,PR,24605,2560000,104.04,Quebradillas Municipio
72117,PR,14550,1770000,121.64,Rincon Municipio
72119,PR,51725,6590000,127.4,Rio Grande Municipio
72121,PR,23555,2330000,98.92,Sabana Grande Municipio
72123,PR,29351,2140000,72.91,Salinas Municipio
72125,PR,32976,2790000,84.61,San German Municipio
72127,PR,355074,28300000,79.7,San Juan Municipio
72129,PR,38721,4000000,103.3,San Lorenzo Municipio
72131,PR,39007,4900000,125.62,San Sebastian Municipio
72133,PR,22517,1560000,69.28,Santa Isabel Municipio
72135,PR,74368,5930000,79.74,Toa Alta Municipio
72137,PR,82065,6540000,79.69,Toa Baja Municipio
72139,PR,69615,5550000,79.72,Trujillo Alto Municipio
72141,PR,30288,3240000,106.97,Utuado Municipio
72143,PR,38640,5910000,152.95,Vega Alta Municipio
72145,PR,54792,5450000,99.47,Vega Baja Municipio
72147,PR,8950,700000,78.21,Vieques Municipio
72149,PR,23697,3750000,158.25,Villalba Municipio
72151,PR,35082,3570000,101.76,Yabucoa Municipio
72153,PR,37679,3180000,84.4,Yauco Municipio
78010,VI,49250,1670000,33.91,St. Croix County
78020,VI,4059,30000,7.39,St. John County
78030,VI,50263,1040000,20.69,St. Thomas County
